Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Country,City,State,Region,Product_ID,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price,Year,Month,Quarter,Profit_Margin,Customer_Segment
CA-2025-100107,2026-05-20,2026-05-21,DV-13045,Darrin Van Huff,1,USA,Chicago,Illinois,0,FUR-DE-10004567,0,Desks,Office Desk,3841.2,7,0.2,-12291.84,0,1,1,2304.72,548.7428571428571,2026,5,2,-320.0,0
CA-2025-100108,2025-06-08,2025-06-12,DV-13045,Darrin Van Huff,1,USA,Philadelphia,Pennsylvania,1,OFF-PA-10000345,1,Paper,A4 Paper,249.68,5,0.15,-499.36,1,4,1,149.808,49.936,2025,6,2,-200.0,2
CA-2025-100109,2026-04-01,2026-04-03,EH-13945,Emily Harper,1,USA,Phoenix,Arizona,3,TEC-LA-10000221,2,Laptops,Laptop,541.19,6,0.1,-1407.094,0,0,1,324.714,90.19833333333334,2026,4,2,-259.99999999999994,0
CA-2025-100110,2025-05-06,2025-05-10,DV-13045,Darrin Van Huff,1,USA,Chicago,Illinois,0,TEC-PR-10002311,2,Printers,Laser Printer,72.56,1,0.15,29.024,0,1,2,43.536,72.56,2025,5,2,40.0,3
CA-2025-100111,2025-05-09,2025-05-14,BH-11710,Brosina Hoffman,0,USA,Seattle,Washington,3,TEC-AC-10003033,2,Accessories,Wireless Mouse,4641.51,4,0.05,-6498.114,0,4,0,2784.906,1160.3775,2025,5,2,-140.0,2
CA-2025-100112,2025-06-01,2025-06-06,CG-12520,Claire Gute,0,USA,Miami,Florida,2,FUR-DE-10004567,0,Desks,Office Desk,5998.93,5,0.0,-11997.86,0,3,2,3599.358,1199.786,2025,6,2,-200.0,2
CA-2025-100113,2025-01-27,2025-01-29,CG-12520,Claire Gute,0,USA,Miami,Florida,2,TEC-AC-10003033,2,Accessories,Wireless Mouse,180.97,6,0.1,-470.52199999999993,1,1,2,108.582,30.161666666666665,2025,1,1,-259.99999999999994,0
CA-2025-100114,2026-03-08,2026-03-13,DV-13045,Darrin Van Huff,1,USA,Denver,Colorado,3,TEC-PH-10002275,2,Phones,IP Phone,4648.35,6,0.0,-12085.71,1,3,2,2789.01,774.725,2026,3,1,-260.0,0
CA-2025-100115,2025-08-15,2025-08-20,CG-12520,Claire Gute,0,USA,Henderson,Kentucky,2,TEC-PR-10002311,2,Printers,Laser Printer,70.44,1,0.3,28.175999999999995,0,3,2,42.264,70.44,2025,8,3,40.0,3
CA-2025-100116,2025-04-21,2025-04-25,LM-15800,Linda Moore,2,USA,Los Angeles,California,3,OFF-BI-10001524,1,Binders,Premium Binder,291.24,3,0.1,-232.992,1,3,0,174.744,97.08,2025,4,2,-79.99999999999999,3
CA-2025-100117,2025-11-29,2025-12-03,SB-18120,Sophia Brown,0,USA,Henderson,Kentucky,2,TEC-LA-10000221,2,Laptops,Laptop,1104.43,7,0.0,-3534.1759999999995,0,2,1,662.658,157.7757142857143,2025,11,4,-319.99999999999994,0
CA-2025-100118,2025-08-09,2025-08-13,LM-15800,Linda Moore,2,USA,Austin,Texas,0,OFF-BI-10001524,1,Binders,Premium Binder,4832.86,8,0.0,-18364.868,0,0,2,2899.716,604.1075,2025,8,3,-380.0,1
CA-2025-100119,2025-11-17,2025-11-20,EH-13945,Emily Harper,1,USA,Chicago,Illinois,0,TEC-PH-10002275,2,Phones,IP Phone,291.85,2,0.0,-58.370000000000005,0,0,2,175.11,145.925,2025,11,4,-20.0,3
CA-2025-100120,2025-04-09,2025-04-12,SO-20335,Sean O'Donnell,0,USA,Phoenix,Arizona,3,TEC-PR-10002311,2,Printers,Laser Printer,995.37,2,0.2,-199.074,0,3,2,597.222,497.685,2025,4,2,-20.0,3
CA-2025-100121,2025-02-22,2025-02-25,SB-18120,Sophia Brown,0,USA,Henderson,Kentucky,2,FUR-CH-10000111,0,Chairs,Ergonomic Chair,673.53,4,0.3,-942.942,0,0,0,404.118,168.3825,2025,2,1,-140.0,2
CA-2025-100122,2026-01-12,2026-01-13,AA-10480,Andrew Allen,2,USA,Austin,Texas,0,TEC-LA-10000221,2,Laptops,Laptop,825.66,1,0.1,330.26399999999995,1,1,1,495.396,825.66,2026,1,1,40.0,3
CA-2025-100123,2025-10-07,2025-10-10,EH-13945,Emily Harper,1,USA,Miami,Florida,2,FUR-DE-10004567,0,Desks,Office Desk,2049.16,3,0.2,-1639.3280000000004,1,4,1,1229.496,683.0533333333333,2025,10,4,-80.00000000000003,3
CA-2025-100124,2025-02-01,2025-02-02,RT-17090,Robert Taylor,1,USA,Austin,Texas,0,OFF-PA-10000345,1,Paper,A4 Paper,3521.96,8,0.15,-13383.448,0,0,2,2113.176,440.245,2025,2,1,-380.0,0
CA-2025-100125,2025-11-29,2025-12-04,SB-18120,Sophia Brown,0,USA,Los Angeles,California,3,FUR-DE-10004567,0,Desks,Office Desk,3402.33,3,0.0,-2721.864,1,0,2,2041.398,1134.11,2025,11,4,-80.0,2
CA-2025-100126,2025-10-06,2025-10-10,JM-14520,James Miller,0,USA,Philadelphia,Pennsylvania,1,TEC-PH-10002275,2,Phones,IP Phone,2919.13,7,0.0,-9341.216,1,2,0,1751.478,417.0185714285714,2025,10,4,-320.0,0
CA-2025-100127,2025-04-24,2025-04-27,SB-18120,Sophia Brown,0,USA,Philadelphia,Pennsylvania,1,TEC-PR-10002311,2,Printers,Laser Printer,310.69,5,0.2,-621.3799999999999,0,2,1,186.414,62.138,2025,4,2,-199.99999999999997,2
CA-2025-100128,2025-02-26,2025-02-27,BH-11710,Brosina Hoffman,0,USA,Miami,Florida,2,FUR-DE-10004567,0,Desks,Office Desk,2206.38,5,0.0,-4412.759999999999,0,3,1,1323.828,441.276,2025,2,1,-199.99999999999997,2
CA-2025-100129,2026-03-17,2026-03-19,SO-20335,Sean O'Donnell,0,USA,Philadelphia,Pennsylvania,1,OFF-LA-10000240,1,Labels,Address Labels,704.35,6,0.0,-1831.31,1,1,1,422.61,117.39166666666668,2026,3,1,-259.99999999999994,0
CA-2025-100130,2026-04-16,2026-04-17,EH-13945,Emily Harper,1,USA,Philadelphia,Pennsylvania,1,OFF-PA-10000345,1,Paper,A4 Paper,2471.71,7,0.2,-7909.472000000001,1,0,2,1483.026,353.1014285714286,2026,4,2,-320.0,0
CA-2025-100131,2025-11-29,2025-12-01,SB-18120,Sophia Brown,0,USA,Philadelphia,Pennsylvania,1,OFF-BI-10001524,1,Binders,Premium Binder,1321.4,2,0.0,-264.28,0,2,1,792.84,660.7,2025,11,4,-20.0,3
CA-2025-100132,2026-02-15,2026-02-20,DV-13045,Darrin Van Huff,1,USA,Boston,Massachusetts,1,OFF-BI-10001524,1,Binders,Premium Binder,2025.09,4,0.0,-2835.126,0,2,0,1215.054,506.2725,2026,2,1,-140.0,2
CA-2025-100133,2025-04-27,2025-05-02,RT-17090,Robert Taylor,1,USA,Austin,Texas,0,OFF-BI-10001524,1,Binders,Premium Binder,1086.12,3,0.0,-868.8959999999997,1,1,1,651.6719999999999,362.04,2025,4,2,-79.99999999999999,3
CA-2025-100134,2025-06-27,2025-07-02,SO-20335,Sean O'Donnell,0,USA,Seattle,Washington,3,TEC-PR-10002311,2,Printers,Laser Printer,3927.22,8,0.3,-14923.436,0,0,2,2356.332,490.9025,2025,6,2,-380.0,0
CA-2025-100135,2025-11-27,2025-11-30,SO-20335,Sean O'Donnell,0,USA,New York,New York,1,TEC-PH-10002275,2,Phones,IP Phone,6845.5,8,0.1,-26012.9,1,3,0,4107.3,855.6875,2025,11,4,-380.0,1
CA-2025-100136,2025-12-27,2026-01-01,DV-13045,Darrin Van Huff,1,USA,Henderson,Kentucky,2,TEC-PH-10002275,2,Phones,IP Phone,85.29,1,0.1,34.11600000000001,1,0,2,51.174,85.29,2025,12,4,40.00000000000001,3
CA-2025-100137,2025-04-03,2025-04-08,SB-18120,Sophia Brown,0,USA,Boston,Massachusetts,1,TEC-AC-10003033,2,Accessories,Wireless Mouse,646.1,1,0.05,258.44,0,4,1,387.66,646.1,2025,4,2,40.0,3
CA-2025-100138,2026-05-03,2026-05-08,SO-20335,Sean O'Donnell,0,USA,Denver,Colorado,3,FUR-CH-10000111,0,Chairs,Ergonomic Chair,8842.53,6,0.0,-22990.578,0,0,2,5305.518,1473.755,2026,5,2,-260.0,1
CA-2025-100139,2025-06-26,2025-06-27,BH-11710,Brosina Hoffman,0,USA,Boston,Massachusetts,1,TEC-LA-10000221,2,Laptops,Laptop,1490.96,3,0.1,-1192.768,1,3,2,894.576,496.9866666666667,2025,6,2,-80.0,3
CA-2025-100140,2025-12-13,2025-12-18,CG-12520,Claire Gute,0,USA,Miami,Florida,2,OFF-BI-10001524,1,Binders,Premium Binder,1346.18,2,0.2,-269.2359999999999,0,1,1,807.708,673.09,2025,12,4,-19.99999999999999,3
CA-2025-100141,2025-06-03,2025-06-06,DV-13045,Darrin Van Huff,1,USA,Austin,Texas,0,OFF-ST-10000760,1,Storage,Storage Cart,1414.97,7,0.0,-4527.904,1,1,1,848.982,202.13857142857145,2025,6,2,-320.0,0
CA-2025-100142,2026-01-21,2026-01-24,SO-20335,Sean O'Donnell,0,USA,Denver,Colorado,3,TEC-LA-10000221,2,Laptops,Laptop,200.68,6,0.1,-521.768,1,3,0,120.408,33.446666666666665,2026,1,1,-260.0,0
CA-2025-100143,2025-08-08,2025-08-11,LM-15800,Linda Moore,2,USA,Dallas,Texas,0,FUR-DE-10004567,0,Desks,Office Desk,374.93,3,0.0,-299.944,0,0,0,224.958,124.97666666666667,2025,8,3,-80.0,3
CA-2025-100144,2026-06-24,2026-06-25,EH-13945,Emily Harper,1,USA,Chicago,Illinois,0,OFF-PA-10000345,1,Paper,A4 Paper,755.25,3,0.0,-604.1999999999998,0,4,0,453.15,251.75,2026,6,2,-79.99999999999997,3
CA-2025-100145,2025-02-14,2025-02-18,EH-13945,Emily Harper,1,USA,Austin,Texas,0,TEC-AC-10003033,2,Accessories,Wireless Mouse,3958.72,5,0.3,-7917.44,0,3,1,2375.232,791.7439999999999,2025,2,1,-200.00000000000009,2
CA-2025-100146,2026-04-26,2026-04-28,EH-13945,Emily Harper,1,USA,Boston,Massachusetts,1,OFF-ST-10000760,1,Storage,Storage Cart,4252.25,7,0.2,-13607.2,0,2,1,2551.35,607.4642857142857,2026,4,2,-320.0,0
CA-2025-100147,2025-07-24,2025-07-29,SO-20335,Sean O'Donnell,0,USA,Miami,Florida,2,TEC-PR-10002311,2,Printers,Laser Printer,10499.47,8,0.0,-39897.986,0,1,0,6299.682,1312.43375,2025,7,3,-380.0,1
CA-2025-100148,2026-06-13,2026-06-14,AA-10480,Andrew Allen,2,USA,Seattle,Washington,3,OFF-ST-10000760,1,Storage,Storage Cart,10871.25,8,0.0,-41310.75,1,1,1,6522.75,1358.90625,2026,6,2,-380.0,1
CA-2025-100149,2025-04-04,2025-04-06,LM-15800,Linda Moore,2,USA,Miami,Florida,2,OFF-PA-10000345,1,Paper,A4 Paper,510.61,1,0.15,204.24400000000003,0,3,2,306.366,510.61,2025,4,2,40.0,3
CA-2025-100150,2025-03-25,2025-03-28,BH-11710,Brosina Hoffman,0,USA,Phoenix,Arizona,3,FUR-CH-10000111,0,Chairs,Ergonomic Chair,7134.94,6,0.0,-18550.844,1,4,2,4280.964,1189.1566666666663,2025,3,1,-260.0,1
CA-2025-100151,2026-04-29,2026-05-01,LM-15800,Linda Moore,2,USA,Philadelphia,Pennsylvania,1,FUR-BO-10001798,0,Bookcases,Bookcase,72.8,2,0.05,-14.560000000000002,1,4,0,43.68,36.4,2026,4,2,-20.000000000000004,3
CA-2025-100152,2026-06-25,2026-06-29,DV-13045,Darrin Van Huff,1,USA,Miami,Florida,2,OFF-ST-10000760,1,Storage,Storage Cart,129.83,2,0.2,-25.966000000000008,0,1,0,77.89800000000001,64.915,2026,6,2,-20.000000000000004,3
CA-2025-100153,2026-04-14,2026-04-15,DV-13045,Darrin Van Huff,1,USA,Philadelphia,Pennsylvania,1,TEC-LA-10000221,2,Laptops,Laptop,904.03,1,0.05,361.612,1,0,2,542.418,904.03,2026,4,2,40.0,3
CA-2025-100154,2025-10-26,2025-10-30,CG-12520,Claire Gute,0,USA,Miami,Florida,2,TEC-AC-10003033,2,Accessories,Wireless Mouse,2023.68,7,0.0,-6475.776,0,2,2,1214.208,289.09714285714284,2025,10,4,-320.0,0
CA-2025-100155,2026-01-05,2026-01-06,RT-17090,Robert Taylor,1,USA,Denver,Colorado,3,TEC-PH-10002275,2,Phones,IP Phone,813.58,1,0.15,325.432,0,4,2,488.148,813.58,2026,1,1,40.0,3
CA-2025-100156,2025-01-17,2025-01-20,DV-13045,Darrin Van Huff,1,USA,Miami,Florida,2,TEC-PR-10002311,2,Printers,Laser Printer,1971.21,2,0.15,-394.2420000000002,0,2,0,1182.726,985.605,2025,1,1,-20.00000000000001,3
CA-2025-100157,2025-12-27,2026-01-01,EH-13945,Emily Harper,1,USA,Chicago,Illinois,0,TEC-PH-10002275,2,Phones,IP Phone,7610.29,8,0.0,-28919.102,0,1,1,4566.174,951.28625,2025,12,4,-380.0,1
CA-2025-100158,2026-04-14,2026-04-15,AA-10480,Andrew Allen,2,USA,Dallas,Texas,0,OFF-LA-10000240,1,Labels,Address Labels,432.21,1,0.1,172.88399999999996,0,2,2,259.326,432.21,2026,4,2,39.99999999999999,3
CA-2025-100159,2026-04-30,2026-05-03,CG-12520,Claire Gute,0,USA,Austin,Texas,0,OFF-BI-10001524,1,Binders,Premium Binder,1105.03,1,0.15,442.01200000000006,0,1,1,663.0179999999999,1105.03,2026,4,2,40.00000000000001,3
CA-2025-100160,2026-01-12,2026-01-16,JM-14520,James Miller,0,USA,Boston,Massachusetts,1,OFF-BI-10001524,1,Binders,Premium Binder,1573.62,3,0.3,-1258.8960000000002,0,3,1,944.172,524.54,2026,1,1,-80.00000000000001,3
CA-2025-100161,2025-10-01,2025-10-02,JM-14520,James Miller,0,USA,Denver,Colorado,3,TEC-AC-10003033,2,Accessories,Wireless Mouse,2098.03,3,0.15,-1678.4239999999995,0,2,1,1258.818,699.3433333333334,2025,10,4,-79.99999999999997,3
CA-2025-100162,2025-12-02,2025-12-05,AA-10480,Andrew Allen,2,USA,Philadelphia,Pennsylvania,1,OFF-PA-10000345,1,Paper,A4 Paper,2646.26,3,0.15,-2117.008,0,0,1,1587.756,882.0866666666667,2025,12,4,-79.99999999999999,2
CA-2025-100163,2025-12-28,2026-01-02,JM-14520,James Miller,0,USA,Atlanta,Georgia,2,FUR-BO-10001798,0,Bookcases,Bookcase,1616.1,2,0.2,-323.22,1,1,1,969.66,808.05,2025,12,4,-20.000000000000004,3
CA-2025-100164,2025-06-13,2025-06-14,SO-20335,Sean O'Donnell,0,USA,New York,New York,1,FUR-DE-10004567,0,Desks,Office Desk,614.78,2,0.15,-122.95600000000002,1,4,1,368.868,307.39,2025,6,2,-20.000000000000004,3
CA-2025-100165,2025-02-03,2025-02-08,SO-20335,Sean O'Donnell,0,USA,Boston,Massachusetts,1,OFF-BI-10001524,1,Binders,Premium Binder,9175.97,8,0.0,-34868.685999999994,1,0,1,5505.581999999999,1146.99625,2025,2,1,-380.0,1
CA-2025-100166,2026-02-12,2026-02-15,AA-10480,Andrew Allen,2,USA,Dallas,Texas,0,FUR-BO-10001798,0,Bookcases,Bookcase,1808.58,3,0.2,-1446.8639999999996,0,2,0,1085.148,602.86,2026,2,1,-79.99999999999999,3
CA-2025-100167,2025-05-01,2025-05-04,AA-10480,Andrew Allen,2,USA,New York,New York,1,TEC-AC-10003033,2,Accessories,Wireless Mouse,3654.11,5,0.3,-7308.219999999999,0,2,2,2192.466,730.822,2025,5,2,-200.0,2
CA-2025-100168,2025-03-17,2025-03-21,SO-20335,Sean O'Donnell,0,USA,New York,New York,1,TEC-PR-10002311,2,Printers,Laser Printer,6030.49,6,0.0,-15679.274,1,4,2,3618.294,1005.0816666666666,2025,3,1,-260.0,1
CA-2025-100169,2025-10-25,2025-10-28,SO-20335,Sean O'Donnell,0,USA,Austin,Texas,0,TEC-LA-10000221,2,Laptops,Laptop,725.15,4,0.05,-1015.21,0,2,2,435.09,181.2875,2025,10,4,-140.0,2
CA-2025-100170,2025-08-31,2025-09-04,CG-12520,Claire Gute,0,USA,Atlanta,Georgia,2,TEC-AC-10003033,2,Accessories,Wireless Mouse,4238.61,6,0.0,-11020.386000000002,0,0,1,2543.166,706.435,2025,8,3,-260.00000000000006,0
CA-2025-100171,2025-03-30,2025-03-31,AA-10480,Andrew Allen,2,USA,Philadelphia,Pennsylvania,1,TEC-PH-10002275,2,Phones,IP Phone,8092.39,7,0.0,-25895.648,1,1,2,4855.434,1156.0557142857144,2025,3,1,-320.0,1
CA-2025-100172,2025-11-21,2025-11-22,LM-15800,Linda Moore,2,USA,Philadelphia,Pennsylvania,1,TEC-LA-10000221,2,Laptops,Laptop,1207.31,6,0.0,-3139.006,1,0,1,724.386,201.21833333333333,2025,11,4,-260.0,0
CA-2025-100173,2025-05-13,2025-05-17,RT-17090,Robert Taylor,1,USA,Los Angeles,California,3,TEC-LA-10000221,2,Laptops,Laptop,1389.44,3,0.0,-1111.552,1,2,0,833.664,463.1466666666667,2025,5,2,-80.0,3
CA-2025-100174,2025-08-19,2025-08-22,RT-17090,Robert Taylor,1,USA,Miami,Florida,2,OFF-ST-10000760,1,Storage,Storage Cart,3442.45,4,0.1,-4819.429999999999,0,1,1,2065.47,860.6125,2025,8,3,-140.0,2
CA-2025-100175,2025-11-07,2025-11-12,RT-17090,Robert Taylor,1,USA,Seattle,Washington,3,TEC-AC-10003033,2,Accessories,Wireless Mouse,675.98,3,0.15,-540.7840000000001,0,2,2,405.588,225.32666666666668,2025,11,4,-80.00000000000001,3
CA-2025-100176,2025-02-12,2025-02-13,DV-13045,Darrin Van Huff,1,USA,Phoenix,Arizona,3,TEC-PR-10002311,2,Printers,Laser Printer,3688.86,4,0.2,-5164.403999999999,0,4,2,2213.316,922.215,2025,2,1,-139.99999999999997,2
CA-2025-100177,2025-02-01,2025-02-05,RT-17090,Robert Taylor,1,USA,Atlanta,Georgia,2,OFF-ST-10000760,1,Storage,Storage Cart,2399.16,8,0.2,-9116.808,1,3,2,1439.496,299.895,2025,2,1,-380.00000000000006,0
CA-2025-100178,2025-03-16,2025-03-17,SO-20335,Sean O'Donnell,0,USA,Boston,Massachusetts,1,TEC-PH-10002275,2,Phones,IP Phone,2511.95,8,0.0,-9545.41,0,2,1,1507.1699999999998,313.99375,2025,3,1,-380.0,0
CA-2025-100179,2025-11-23,2025-11-26,JM-14520,James Miller,0,USA,Austin,Texas,0,TEC-LA-10000221,2,Laptops,Laptop,679.68,2,0.3,-135.93600000000004,0,4,1,407.808,339.84,2025,11,4,-20.000000000000007,3
CA-2025-100180,2025-05-25,2025-05-26,CG-12520,Claire Gute,0,USA,Henderson,Kentucky,2,TEC-AC-10003033,2,Accessories,Wireless Mouse,2659.46,7,0.0,-8510.272,0,0,1,1595.676,379.92285714285714,2025,5,2,-320.0,0
CA-2025-100181,2025-11-17,2025-11-19,SO-20335,Sean O'Donnell,0,USA,Philadelphia,Pennsylvania,1,TEC-PH-10002275,2,Phones,IP Phone,7391.01,8,0.3,-28085.838,1,1,0,4434.606,923.87625,2025,11,4,-380.0,1
CA-2025-100182,2026-06-02,2026-06-06,BH-11710,Brosina Hoffman,0,USA,Chicago,Illinois,0,OFF-BI-10001524,1,Binders,Premium Binder,59.71,1,0.3,23.884,0,4,0,35.826,59.71,2026,6,2,40.0,3
CA-2025-100183,2026-04-27,2026-04-30,RT-17090,Robert Taylor,1,USA,Los Angeles,California,3,OFF-PA-10000345,1,Paper,A4 Paper,3378.39,3,0.15,-2702.712000000001,0,1,1,2027.034,1126.13,2026,4,2,-80.00000000000003,2
CA-2025-100184,2026-01-10,2026-01-11,JM-14520,James Miller,0,USA,Seattle,Washington,3,OFF-BI-10001524,1,Binders,Premium Binder,418.47,5,0.3,-836.9399999999998,1,2,2,251.082,83.694,2026,1,1,-199.99999999999997,2
CA-2025-100185,2025-05-02,2025-05-04,DV-13045,Darrin Van Huff,1,USA,Boston,Massachusetts,1,OFF-BI-10001524,1,Binders,Premium Binder,6468.92,6,0.05,-16819.192000000003,1,1,0,3881.352,1078.1533333333334,2025,5,2,-260.00000000000006,1
CA-2025-100186,2026-02-16,2026-02-21,CG-12520,Claire Gute,0,USA,Los Angeles,California,3,FUR-DE-10004567,0,Desks,Office Desk,5073.22,6,0.3,-13190.371999999996,1,4,1,3043.932,845.5366666666667,2026,2,1,-259.99999999999994,0
CA-2025-100187,2025-05-24,2025-05-27,SB-18120,Sophia Brown,0,USA,Miami,Florida,2,OFF-PA-10000345,1,Paper,A4 Paper,3131.27,5,0.3,-6262.539999999999,1,1,0,1878.762,626.254,2025,5,2,-200.0,2
CA-2025-100188,2025-01-18,2025-01-21,EH-13945,Emily Harper,1,USA,Denver,Colorado,3,TEC-AC-10003033,2,Accessories,Wireless Mouse,5985.82,5,0.0,-11971.64,0,1,1,3591.492,1197.164,2025,1,1,-200.0,2
CA-2025-100189,2025-09-29,2025-10-04,SB-18120,Sophia Brown,0,USA,Chicago,Illinois,0,FUR-BO-10001798,0,Bookcases,Bookcase,1690.0,8,0.2,-6422.0,1,1,1,1014.0,211.25,2025,9,3,-380.0,0
CA-2025-100190,2025-09-06,2025-09-07,SB-18120,Sophia Brown,0,USA,Seattle,Washington,3,FUR-BO-10001798,0,Bookcases,Bookcase,3819.21,8,0.0,-14512.998,1,2,2,2291.526,477.40125,2025,9,3,-380.0,0
CA-2025-100191,2025-07-28,2025-08-01,RT-17090,Robert Taylor,1,USA,Philadelphia,Pennsylvania,1,FUR-BO-10001798,0,Bookcases,Bookcase,1996.24,3,0.15,-1596.992,0,1,0,1197.744,665.4133333333333,2025,7,3,-80.0,3
CA-2025-100192,2026-05-05,2026-05-10,JM-14520,James Miller,0,USA,Miami,Florida,2,TEC-PH-10002275,2,Phones,IP Phone,4449.31,6,0.1,-11568.205999999998,1,3,0,2669.586,741.5516666666667,2026,5,2,-259.99999999999994,0
CA-2025-100193,2025-07-16,2025-07-18,AA-10480,Andrew Allen,2,USA,Miami,Florida,2,OFF-ST-10000760,1,Storage,Storage Cart,3711.06,5,0.3,-7422.120000000001,1,0,1,2226.636,742.212,2025,7,3,-200.00000000000009,2
CA-2025-100194,2025-10-08,2025-10-11,DV-13045,Darrin Van Huff,1,USA,Boston,Massachusetts,1,OFF-BI-10001524,1,Binders,Premium Binder,1195.49,3,0.1,-956.392,0,3,2,717.294,398.4966666666666,2025,10,4,-80.0,3
CA-2025-100195,2025-03-22,2025-03-25,LM-15800,Linda Moore,2,USA,Atlanta,Georgia,2,TEC-PH-10002275,2,Phones,IP Phone,1119.89,4,0.1,-1567.8460000000002,1,1,2,671.9340000000001,279.9725,2025,3,1,-140.0,2
CA-2025-100196,2025-10-06,2025-10-08,DV-13045,Darrin Van Huff,1,USA,Dallas,Texas,0,FUR-BO-10001798,0,Bookcases,Bookcase,3842.15,4,0.0,-5379.01,0,1,2,2305.29,960.5375,2025,10,4,-140.0,2
CA-2025-100197,2025-12-05,2025-12-09,DV-13045,Darrin Van Huff,1,USA,Dallas,Texas,0,TEC-LA-10000221,2,Laptops,Laptop,1294.21,3,0.3,-1035.368,1,3,2,776.526,431.40333333333336,2025,12,4,-80.0,3
CA-2025-100198,2025-10-22,2025-10-25,AA-10480,Andrew Allen,2,USA,Los Angeles,California,3,TEC-PR-10002311,2,Printers,Laser Printer,3229.51,4,0.0,-4521.313999999999,1,3,2,1937.706,807.3775,2025,10,4,-139.99999999999997,2
CA-2025-100199,2025-06-29,2025-07-03,SO-20335,Sean O'Donnell,0,USA,Denver,Colorado,3,TEC-PH-10002275,2,Phones,IP Phone,3794.98,3,0.1,-3035.984,1,2,2,2276.988,1264.993333333333,2025,6,2,-80.0,2
CA-2025-100200,2025-01-10,2025-01-13,SB-18120,Sophia Brown,0,USA,Phoenix,Arizona,3,OFF-ST-10000760,1,Storage,Storage Cart,8309.05,8,0.3,-31574.39,0,0,2,4985.429999999999,1038.63125,2025,1,1,-380.0,1
CA-2025-100201,2026-06-01,2026-06-05,AA-10480,Andrew Allen,2,USA,Dallas,Texas,0,OFF-BI-10001524,1,Binders,Premium Binder,2968.29,3,0.1,-2374.632,1,4,2,1780.974,989.43,2026,6,2,-79.99999999999999,2
CA-2025-100202,2025-01-15,2025-01-18,AA-10480,Andrew Allen,2,USA,Dallas,Texas,0,TEC-AC-10003033,2,Accessories,Wireless Mouse,7391.18,7,0.15,-23651.776,1,2,1,4434.708,1055.8828571428571,2025,1,1,-320.0,1
CA-2025-100203,2025-04-08,2025-04-10,SO-20335,Sean O'Donnell,0,USA,Boston,Massachusetts,1,OFF-LA-10000240,1,Labels,Address Labels,378.64,1,0.05,151.456,0,0,0,227.184,378.64,2025,4,2,40.0,3
CA-2025-100204,2025-10-01,2025-10-04,AA-10480,Andrew Allen,2,USA,Phoenix,Arizona,3,TEC-PR-10002311,2,Printers,Laser Printer,6253.35,6,0.0,-16258.71,0,4,0,3752.01,1042.225,2025,10,4,-260.0,1
CA-2025-100205,2026-04-22,2026-04-25,SO-20335,Sean O'Donnell,0,USA,Philadelphia,Pennsylvania,1,TEC-LA-10000221,2,Laptops,Laptop,4673.4,5,0.1,-9346.799999999996,1,4,1,2804.0399999999995,934.68,2026,4,2,-199.99999999999997,2
CA-2025-100206,2025-08-15,2025-08-17,SO-20335,Sean O'Donnell,0,USA,New York,New York,1,TEC-PH-10002275,2,Phones,IP Phone,2644.36,6,0.3,-6875.335999999999,1,4,0,1586.616,440.7266666666667,2025,8,3,-259.99999999999994,0
CA-2025-100207,2025-08-12,2025-08-14,SB-18120,Sophia Brown,0,USA,Denver,Colorado,3,TEC-LA-10000221,2,Laptops,Laptop,758.24,6,0.0,-1971.424,1,2,0,454.944,126.37333333333332,2025,8,3,-260.0,0
CA-2025-100208,2026-06-02,2026-06-04,SB-18120,Sophia Brown,0,USA,Dallas,Texas,0,OFF-BI-10001524,1,Binders,Premium Binder,1392.3,8,0.05,-5290.74,0,4,0,835.38,174.0375,2026,6,2,-380.0,0
CA-2025-100209,2026-05-16,2026-05-17,RT-17090,Robert Taylor,1,USA,New York,New York,1,TEC-PH-10002275,2,Phones,IP Phone,1626.95,3,0.3,-1301.5599999999995,1,2,0,976.17,542.3166666666667,2026,5,2,-79.99999999999999,3
CA-2025-100210,2025-11-12,2025-11-13,JM-14520,James Miller,0,USA,Miami,Florida,2,OFF-LA-10000240,1,Labels,Address Labels,131.72,2,0.15,-26.343999999999998,1,4,1,79.032,65.86,2025,11,4,-20.0,3
CA-2025-100211,2025-03-03,2025-03-04,LM-15800,Linda Moore,2,USA,Phoenix,Arizona,3,OFF-PA-10000345,1,Paper,A4 Paper,2773.84,3,0.2,-2219.072,1,0,0,1664.304,924.6133333333332,2025,3,1,-80.0,2
CA-2025-100212,2026-01-27,2026-01-31,JM-14520,James Miller,0,USA,New York,New York,1,TEC-PR-10002311,2,Printers,Laser Printer,2508.6,3,0.15,-2006.8800000000008,1,0,2,1505.16,836.1999999999999,2026,1,1,-80.00000000000003,2
CA-2025-100213,2026-02-07,2026-02-12,SO-20335,Sean O'Donnell,0,USA,Dallas,Texas,0,FUR-BO-10001798,0,Bookcases,Bookcase,2799.5,5,0.2,-5599.0,0,4,0,1679.7,559.9,2026,2,1,-200.0,2
CA-2025-100214,2025-08-24,2025-08-26,LM-15800,Linda Moore,2,USA,Miami,Florida,2,OFF-ST-10000760,1,Storage,Storage Cart,5626.97,4,0.0,-7877.757999999999,0,0,1,3376.182,1406.7425,2025,8,3,-139.99999999999997,2
