Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2025-100556,2025-12-02,2025-12-04,DV-13045,Darrin Van Huff,Corporate,USA,Dallas,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,4700.05,8,0.0,2108.26
CA-2025-100557,2025-02-15,2025-02-20,DV-13045,Darrin Van Huff,Corporate,USA,Henderson,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1414.19,2,0.1,625.26
CA-2025-100558,2025-11-16,2025-11-18,EH-13945,Emily Harper,Corporate,USA,Dallas,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,2810.82,5,0.3,549.18
CA-2025-100559,2025-06-11,2025-06-14,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,4474.2,6,0.1,1791.72
CA-2025-100560,2025-10-18,2025-10-23,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,4892.76,6,0.0,1978.99
CA-2025-100561,2026-04-28,2026-04-29,DV-13045,Darrin Van Huff,Corporate,USA,New York,New York,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2910.38,7,0.3,621.25
CA-2025-100562,2025-07-22,2025-07-27,DV-13045,Darrin Van Huff,Corporate,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,1709.61,2,0.3,650.77
CA-2025-100563,2026-04-22,2026-04-26,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,5480.66,5,0.2,2114.58
CA-2025-100564,2025-12-05,2025-12-08,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,997.93,8,0.3,245.76
CA-2025-100565,2025-12-23,2025-12-28,SB-18120,Sophia Brown,Consumer,USA,Chicago,Illinois,Central,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,8597.08,7,0.0,2888.15
CA-2025-100566,2025-03-14,2025-03-17,RT-17090,Robert Taylor,Corporate,USA,Boston,Massachusetts,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2430.42,7,0.05,627.58
CA-2025-100567,2026-05-09,2026-05-13,DV-13045,Darrin Van Huff,Corporate,USA,Miami,Florida,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,6600.32,7,0.2,1659.82
CA-2025-100568,2025-12-17,2025-12-22,BH-11710,Brosina Hoffman,Consumer,USA,Chicago,Illinois,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,1556.32,2,0.3,540.58
CA-2025-100569,2025-11-30,2025-12-05,DV-13045,Darrin Van Huff,Corporate,USA,New York,New York,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,796.01,7,0.0,167.22
CA-2025-100570,2026-01-24,2026-01-27,LM-15800,Linda Moore,Home Office,USA,Los Angeles,California,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3996.06,3,0.0,739.36
CA-2025-100571,2025-06-02,2025-06-06,RT-17090,Robert Taylor,Corporate,USA,Henderson,Kentucky,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2050.49,8,0.15,707.61
CA-2025-100572,2025-11-08,2025-11-12,EH-13945,Emily Harper,Corporate,USA,Los Angeles,California,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,8019.77,7,0.1,3433.72
CA-2025-100573,2025-02-24,2025-02-25,RT-17090,Robert Taylor,Corporate,USA,Miami,Florida,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,288.41,1,0.2,66.67
CA-2025-100574,2026-01-27,2026-01-31,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2045.04,3,0.05,522.72
CA-2025-100575,2026-01-04,2026-01-08,SO-20335,Sean O'Donnell,Consumer,USA,Atlanta,Georgia,South,FUR-DE-10004567,Furniture,Desks,Office Desk,81.86,3,0.0,32.71
CA-2025-100576,2026-05-14,2026-05-18,SO-20335,Sean O'Donnell,Consumer,USA,Seattle,Washington,West,TEC-PR-10002311,Technology,Printers,Laser Printer,7233.11,7,0.2,1677.09
CA-2025-100577,2026-04-11,2026-04-16,JM-14520,James Miller,Consumer,USA,Boston,Massachusetts,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1147.31,4,0.0,284.21
CA-2025-100578,2025-08-31,2025-09-05,AA-10480,Andrew Allen,Home Office,USA,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,359.15,6,0.0,90.2
CA-2025-100579,2026-01-13,2026-01-14,SB-18120,Sophia Brown,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2964.54,3,0.1,851.63
CA-2025-100580,2025-03-22,2025-03-27,SB-18120,Sophia Brown,Consumer,USA,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,IP Phone,1852.69,2,0.1,436.19
CA-2025-100581,2025-12-18,2025-12-23,CG-12520,Claire Gute,Consumer,USA,Boston,Massachusetts,East,TEC-LA-10000221,Technology,Laptops,Laptop,5883.42,8,0.15,1780.58
CA-2025-100582,2025-10-29,2025-11-01,SO-20335,Sean O'Donnell,Consumer,USA,Phoenix,Arizona,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,355.29,5,0.3,-6.48
CA-2025-100583,2025-10-26,2025-10-31,CG-12520,Claire Gute,Consumer,USA,Henderson,Kentucky,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2061.01,3,0.1,745.64
CA-2025-100584,2025-10-15,2025-10-18,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,4098.29,3,0.0,898.74
CA-2025-100585,2026-01-14,2026-01-16,AA-10480,Andrew Allen,Home Office,USA,Austin,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,520.84,1,0.0,58.04
CA-2025-100586,2025-06-07,2025-06-11,JM-14520,James Miller,Consumer,USA,New York,New York,East,TEC-PR-10002311,Technology,Printers,Laser Printer,8733.91,8,0.0,3285.7
CA-2025-100587,2025-12-20,2025-12-21,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,FUR-DE-10004567,Furniture,Desks,Office Desk,4349.73,8,0.1,1232.31
CA-2025-100588,2025-08-28,2025-09-01,JM-14520,James Miller,Consumer,USA,Boston,Massachusetts,East,FUR-DE-10004567,Furniture,Desks,Office Desk,135.61,7,0.3,-18.15
CA-2025-100589,2025-02-12,2025-02-13,RT-17090,Robert Taylor,Corporate,USA,Henderson,Kentucky,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2290.96,5,0.1,387.61
CA-2025-100590,2025-09-19,2025-09-24,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3138.92,4,0.0,1068.35
CA-2025-100591,2025-01-11,2025-01-12,DV-13045,Darrin Van Huff,Corporate,USA,Denver,Colorado,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1753.37,2,0.15,654.37
CA-2025-100592,2025-10-18,2025-10-21,BH-11710,Brosina Hoffman,Consumer,USA,Los Angeles,California,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,180.03,2,0.05,21.12
CA-2025-100593,2025-05-05,2025-05-06,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,4035.13,3,0.0,1458.02
CA-2025-100594,2026-04-24,2026-04-25,LM-15800,Linda Moore,Home Office,USA,Henderson,Kentucky,South,TEC-PR-10002311,Technology,Printers,Laser Printer,2360.59,6,0.0,833.17
CA-2025-100595,2025-03-05,2025-03-09,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,1375.57,5,0.0,382.27
CA-2025-100596,2025-07-25,2025-07-30,JM-14520,James Miller,Consumer,USA,Chicago,Illinois,Central,TEC-PH-10002275,Technology,Phones,IP Phone,358.99,2,0.2,134.11
CA-2025-100597,2025-04-19,2025-04-23,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1550.35,2,0.1,275.91
CA-2025-100598,2025-01-20,2025-01-24,SO-20335,Sean O'Donnell,Consumer,USA,Los Angeles,California,West,TEC-PR-10002311,Technology,Printers,Laser Printer,2421.59,7,0.15,323.0
CA-2025-100599,2025-01-04,2025-01-09,LM-15800,Linda Moore,Home Office,USA,Boston,Massachusetts,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1629.58,2,0.0,514.05
CA-2025-100600,2026-05-09,2026-05-10,SB-18120,Sophia Brown,Consumer,USA,Henderson,Kentucky,South,TEC-PR-10002311,Technology,Printers,Laser Printer,3034.58,5,0.0,977.52
CA-2025-100601,2025-12-15,2025-12-16,LM-15800,Linda Moore,Home Office,USA,Atlanta,Georgia,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2006.8,3,0.2,438.97
CA-2025-100602,2025-11-03,2025-11-07,DV-13045,Darrin Van Huff,Corporate,USA,Henderson,Kentucky,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,8845.06,8,0.0,3869.76
CA-2025-100603,2025-01-26,2025-01-31,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2640.85,5,0.3,272.85
CA-2025-100604,2025-12-14,2025-12-15,EH-13945,Emily Harper,Corporate,USA,Denver,Colorado,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,3395.24,4,0.3,277.59
CA-2025-100605,2025-06-02,2025-06-07,BH-11710,Brosina Hoffman,Consumer,USA,Los Angeles,California,West,FUR-DE-10004567,Furniture,Desks,Office Desk,5511.57,8,0.3,629.83
CA-2025-100606,2025-09-06,2025-09-08,CG-12520,Claire Gute,Consumer,USA,Chicago,Illinois,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,6164.51,5,0.0,1789.78
CA-2025-100607,2025-06-24,2025-06-29,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,TEC-PH-10002275,Technology,Phones,IP Phone,395.33,4,0.05,118.93
CA-2025-100608,2026-02-16,2026-02-19,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,759.64,1,0.15,325.03
CA-2025-100609,2025-10-08,2025-10-10,JM-14520,James Miller,Consumer,USA,Chicago,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1990.82,3,0.0,802.94
CA-2025-100610,2026-01-21,2026-01-23,CG-12520,Claire Gute,Consumer,USA,New York,New York,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,277.33,1,0.0,56.2
CA-2025-100611,2025-10-18,2025-10-22,LM-15800,Linda Moore,Home Office,USA,Dallas,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,3157.6,5,0.2,1156.51
CA-2025-100612,2025-06-28,2025-07-03,CG-12520,Claire Gute,Consumer,USA,Chicago,Illinois,Central,TEC-PH-10002275,Technology,Phones,IP Phone,1700.13,2,0.1,558.07
CA-2025-100613,2025-01-05,2025-01-10,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,1771.17,2,0.05,509.25
CA-2025-100614,2025-08-02,2025-08-05,CG-12520,Claire Gute,Consumer,USA,Dallas,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,6010.38,8,0.0,1294.94
CA-2025-100615,2025-02-14,2025-02-15,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1778.35,5,0.3,657.04
CA-2025-100616,2025-06-30,2025-07-02,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1881.14,2,0.3,393.9
CA-2025-100617,2025-07-23,2025-07-26,BH-11710,Brosina Hoffman,Consumer,USA,Phoenix,Arizona,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,581.29,2,0.2,84.6
CA-2025-100618,2026-01-20,2026-01-22,DV-13045,Darrin Van Huff,Corporate,USA,Philadelphia,Pennsylvania,East,TEC-PH-10002275,Technology,Phones,IP Phone,1336.83,1,0.0,500.43
CA-2025-100619,2026-04-11,2026-04-13,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,3426.16,4,0.1,1299.29
CA-2025-100620,2025-05-11,2025-05-12,SB-18120,Sophia Brown,Consumer,USA,Phoenix,Arizona,West,FUR-DE-10004567,Furniture,Desks,Office Desk,1790.54,2,0.3,424.8
CA-2025-100621,2025-08-14,2025-08-17,SB-18120,Sophia Brown,Consumer,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2483.49,3,0.05,1042.41
CA-2025-100622,2026-06-19,2026-06-23,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,1042.84,1,0.05,378.82
CA-2025-100623,2026-03-21,2026-03-26,BH-11710,Brosina Hoffman,Consumer,USA,Chicago,Illinois,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,10293.32,7,0.0,1060.77
CA-2025-100624,2026-06-01,2026-06-02,JM-14520,James Miller,Consumer,USA,Boston,Massachusetts,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,5983.8,8,0.0,1523.05
CA-2025-100625,2025-01-13,2025-01-17,BH-11710,Brosina Hoffman,Consumer,USA,Austin,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,3899.94,4,0.0,1733.23
CA-2025-100626,2025-11-09,2025-11-11,LM-15800,Linda Moore,Home Office,USA,Denver,Colorado,West,TEC-PH-10002275,Technology,Phones,IP Phone,3150.14,3,0.2,1213.65
CA-2025-100627,2026-01-15,2026-01-19,CG-12520,Claire Gute,Consumer,USA,Denver,Colorado,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,406.73,1,0.1,83.66
CA-2025-100628,2025-08-01,2025-08-02,SB-18120,Sophia Brown,Consumer,USA,Atlanta,Georgia,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,7998.52,6,0.0,2527.26
CA-2025-100629,2026-04-22,2026-04-27,CG-12520,Claire Gute,Consumer,USA,Henderson,Kentucky,South,FUR-DE-10004567,Furniture,Desks,Office Desk,1606.51,2,0.05,645.11
CA-2025-100630,2025-12-09,2025-12-11,RT-17090,Robert Taylor,Corporate,USA,Denver,Colorado,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,4302.47,4,0.05,1453.54
CA-2025-100631,2025-10-01,2025-10-06,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2202.43,6,0.3,476.71
CA-2025-100632,2026-04-27,2026-05-02,RT-17090,Robert Taylor,Corporate,USA,Henderson,Kentucky,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,7211.14,6,0.0,2769.63
CA-2025-100633,2026-04-14,2026-04-15,DV-13045,Darrin Van Huff,Corporate,USA,New York,New York,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,311.32,2,0.1,127.89
CA-2025-100634,2025-06-01,2025-06-05,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,446.82,1,0.0,126.96
CA-2025-100635,2026-03-07,2026-03-11,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1243.52,1,0.05,196.19
CA-2025-100636,2026-06-17,2026-06-20,JM-14520,James Miller,Consumer,USA,Atlanta,Georgia,South,TEC-PR-10002311,Technology,Printers,Laser Printer,3084.32,6,0.3,799.78
CA-2025-100637,2025-11-10,2025-11-12,AA-10480,Andrew Allen,Home Office,USA,Austin,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,5784.64,5,0.0,2302.76
CA-2025-100638,2025-10-19,2025-10-23,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,TEC-LA-10000221,Technology,Laptops,Laptop,1407.99,5,0.0,219.98
CA-2025-100639,2025-06-07,2025-06-09,BH-11710,Brosina Hoffman,Consumer,USA,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1700.66,3,0.15,655.48
CA-2025-100640,2025-02-05,2025-02-08,EH-13945,Emily Harper,Corporate,USA,Austin,Texas,Central,TEC-PH-10002275,Technology,Phones,IP Phone,2415.38,3,0.0,308.8
CA-2025-100641,2026-02-19,2026-02-23,SO-20335,Sean O'Donnell,Consumer,USA,Boston,Massachusetts,East,FUR-DE-10004567,Furniture,Desks,Office Desk,1237.2,1,0.15,276.47
CA-2025-100642,2025-10-30,2025-11-03,AA-10480,Andrew Allen,Home Office,USA,Chicago,Illinois,Central,TEC-PH-10002275,Technology,Phones,IP Phone,4354.68,6,0.3,549.49
CA-2025-100643,2025-04-30,2025-05-03,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3689.11,8,0.15,1589.04
CA-2025-100644,2025-07-19,2025-07-24,RT-17090,Robert Taylor,Corporate,USA,Austin,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,94.18,1,0.3,-124.43
CA-2025-100645,2026-06-09,2026-06-13,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1159.05,1,0.15,360.3
CA-2025-100646,2026-03-14,2026-03-17,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,2240.78,6,0.3,291.27
CA-2025-100647,2026-03-31,2026-04-04,LM-15800,Linda Moore,Home Office,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1525.69,7,0.0,609.86
CA-2025-100648,2025-11-07,2025-11-11,RT-17090,Robert Taylor,Corporate,USA,Miami,Florida,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,794.01,7,0.2,179.78
CA-2025-100649,2025-10-07,2025-10-11,SO-20335,Sean O'Donnell,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,736.55,3,0.2,256.83
CA-2025-100650,2026-05-18,2026-05-19,AA-10480,Andrew Allen,Home Office,USA,Henderson,Kentucky,South,TEC-LA-10000221,Technology,Laptops,Laptop,2756.28,8,0.0,1091.74
CA-2025-100651,2025-11-04,2025-11-08,DV-13045,Darrin Van Huff,Corporate,USA,Henderson,Kentucky,South,FUR-DE-10004567,Furniture,Desks,Office Desk,10344.53,8,0.05,4552.06
CA-2025-100652,2025-10-11,2025-10-15,DV-13045,Darrin Van Huff,Corporate,USA,Atlanta,Georgia,South,TEC-PH-10002275,Technology,Phones,IP Phone,6388.79,7,0.3,570.06
CA-2025-100653,2026-01-18,2026-01-23,SB-18120,Sophia Brown,Consumer,USA,Phoenix,Arizona,West,FUR-DE-10004567,Furniture,Desks,Office Desk,159.42,1,0.3,-14.88
CA-2025-100654,2025-06-17,2025-06-18,AA-10480,Andrew Allen,Home Office,USA,Henderson,Kentucky,South,TEC-PR-10002311,Technology,Printers,Laser Printer,445.96,6,0.1,118.02
CA-2025-100655,2025-03-20,2025-03-25,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2091.34,3,0.15,335.89
CA-2025-100656,2025-11-05,2025-11-08,EH-13945,Emily Harper,Corporate,USA,Phoenix,Arizona,West,FUR-DE-10004567,Furniture,Desks,Office Desk,192.65,1,0.1,61.54
CA-2025-100657,2026-05-12,2026-05-16,EH-13945,Emily Harper,Corporate,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2166.12,3,0.05,371.95
CA-2025-100658,2026-06-23,2026-06-28,RT-17090,Robert Taylor,Corporate,USA,Denver,Colorado,West,TEC-PH-10002275,Technology,Phones,IP Phone,367.37,2,0.0,46.58
CA-2025-100659,2026-05-07,2026-05-10,AA-10480,Andrew Allen,Home Office,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,1439.58,6,0.1,633.32
CA-2025-100660,2025-05-02,2025-05-04,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,983.81,5,0.0,104.89
CA-2025-100661,2026-03-12,2026-03-13,DV-13045,Darrin Van Huff,Corporate,USA,Denver,Colorado,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,302.56,1,0.0,52.17
CA-2025-100662,2026-06-10,2026-06-15,CG-12520,Claire Gute,Consumer,USA,New York,New York,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,108.71,1,0.0,20.21
CA-2025-100663,2025-05-07,2025-05-12,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,321.58,6,0.0,49.51
CA-2025-100664,2025-10-12,2025-10-17,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,3049.26,4,0.0,1266.4
CA-2025-100665,2025-01-15,2025-01-20,BH-11710,Brosina Hoffman,Consumer,USA,Austin,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,1460.63,1,0.0,184.8
CA-2025-100666,2026-06-01,2026-06-05,EH-13945,Emily Harper,Corporate,USA,Austin,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,475.09,2,0.15,50.62
CA-2025-100667,2026-03-11,2026-03-13,RT-17090,Robert Taylor,Corporate,USA,Austin,Texas,Central,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1165.12,6,0.0,312.36
CA-2025-100668,2026-05-23,2026-05-26,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1313.47,8,0.1,381.0
CA-2025-100669,2025-11-16,2025-11-20,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3602.46,4,0.3,369.29
CA-2025-100670,2025-01-14,2025-01-18,DV-13045,Darrin Van Huff,Corporate,USA,Boston,Massachusetts,East,TEC-LA-10000221,Technology,Laptops,Laptop,300.22,2,0.2,93.0
CA-2025-100671,2025-04-15,2025-04-17,DV-13045,Darrin Van Huff,Corporate,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2868.77,4,0.2,1167.68
CA-2025-100672,2026-03-11,2026-03-15,AA-10480,Andrew Allen,Home Office,USA,Atlanta,Georgia,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3451.11,6,0.2,360.18
CA-2025-100673,2026-06-08,2026-06-11,SO-20335,Sean O'Donnell,Consumer,USA,New York,New York,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,3510.81,5,0.05,807.73
CA-2025-100674,2025-05-18,2025-05-19,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,TEC-PH-10002275,Technology,Phones,IP Phone,1166.71,1,0.2,278.14
CA-2025-100675,2025-12-01,2025-12-03,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,TEC-PR-10002311,Technology,Printers,Laser Printer,9052.89,8,0.05,3143.64
CA-2025-100676,2026-05-25,2026-05-29,RT-17090,Robert Taylor,Corporate,USA,Atlanta,Georgia,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1429.34,1,0.0,147.58
CA-2025-100677,2025-05-02,2025-05-06,LM-15800,Linda Moore,Home Office,USA,Henderson,Kentucky,South,TEC-PH-10002275,Technology,Phones,IP Phone,508.89,8,0.0,129.85
CA-2025-100678,2025-11-07,2025-11-09,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,5154.15,7,0.0,1293.18
CA-2025-100679,2026-05-18,2026-05-23,RT-17090,Robert Taylor,Corporate,USA,Boston,Massachusetts,East,TEC-LA-10000221,Technology,Laptops,Laptop,1835.91,3,0.2,656.91
CA-2025-100680,2026-01-22,2026-01-27,EH-13945,Emily Harper,Corporate,USA,Henderson,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,889.79,1,0.0,139.76
CA-2025-100681,2025-12-24,2025-12-29,CG-12520,Claire Gute,Consumer,USA,Henderson,Kentucky,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,3119.37,7,0.15,953.98
CA-2025-100682,2025-02-27,2025-03-01,BH-11710,Brosina Hoffman,Consumer,USA,Chicago,Illinois,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,2732.96,2,0.0,398.66
CA-2025-100683,2025-04-28,2025-05-01,SO-20335,Sean O'Donnell,Consumer,USA,Phoenix,Arizona,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,6336.47,8,0.2,1591.61
CA-2025-100684,2026-03-08,2026-03-11,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,2749.58,6,0.2,927.03
CA-2025-100685,2025-04-11,2025-04-15,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,TEC-PH-10002275,Technology,Phones,IP Phone,1394.68,6,0.1,450.25
CA-2025-100686,2026-03-23,2026-03-25,LM-15800,Linda Moore,Home Office,USA,Seattle,Washington,West,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,323.29,5,0.2,54.44
CA-2025-100687,2025-04-05,2025-04-10,DV-13045,Darrin Van Huff,Corporate,USA,Henderson,Kentucky,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,4395.44,8,0.15,753.91
CA-2025-100688,2025-11-06,2025-11-11,AA-10480,Andrew Allen,Home Office,USA,Philadelphia,Pennsylvania,East,TEC-LA-10000221,Technology,Laptops,Laptop,1478.95,6,0.2,535.46
CA-2025-100689,2026-06-12,2026-06-16,RT-17090,Robert Taylor,Corporate,USA,Dallas,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,2478.07,3,0.05,542.0
CA-2025-100690,2026-04-24,2026-04-27,RT-17090,Robert Taylor,Corporate,USA,Philadelphia,Pennsylvania,East,TEC-PR-10002311,Technology,Printers,Laser Printer,669.95,1,0.15,193.03
CA-2025-100691,2025-09-04,2025-09-06,AA-10480,Andrew Allen,Home Office,USA,Boston,Massachusetts,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1527.28,2,0.2,544.59
CA-2025-100692,2025-10-21,2025-10-23,AA-10480,Andrew Allen,Home Office,USA,Austin,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,466.89,2,0.0,169.97
CA-2025-100693,2025-11-14,2025-11-18,LM-15800,Linda Moore,Home Office,USA,Boston,Massachusetts,East,TEC-PR-10002311,Technology,Printers,Laser Printer,279.87,1,0.1,112.58
CA-2025-100694,2025-09-22,2025-09-25,RT-17090,Robert Taylor,Corporate,USA,Chicago,Illinois,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,9404.23,8,0.0,1402.6
