Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Country,City,State,Region,Product_ID,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price
CA-2025-100111,2025-05-09,2025-05-14,BH-11710,Brosina Hoffman,Consumer,USA,Seattle,Washington,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,4641.51,4,0.05,1554.93,Retail,David,Credit Card,2784.906,1160.3775
CA-2025-100112,2025-06-01,2025-06-06,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,FUR-DE-10004567,Furniture,Desks,Office Desk,5998.93,5,0.0,1311.55,Online,Alice,Bank Transfer,3599.358,1199.786
CA-2025-100113,2025-01-27,2025-01-29,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,180.97,6,0.1,78.12,Online,Eve,Credit Card,108.582,30.161666666666665
CA-2025-100114,2026-03-08,2026-03-13,DV-13045,Darrin Van Huff,Corporate,USA,Denver,Colorado,West,TEC-PH-10002275,Technology,Phones,IP Phone,4648.35,6,0.0,1356.38,Online,Charlie,Bank Transfer,2789.01,774.725
CA-2025-100115,2025-08-15,2025-08-20,CG-12520,Claire Gute,Consumer,USA,Henderson,Kentucky,South,TEC-PR-10002311,Technology,Printers,Laser Printer,70.44,1,0.3,-64.61,Online,David,Bank Transfer,42.264,70.44
CA-2025-100116,2025-04-21,2025-04-25,LM-15800,Linda Moore,Home Office,USA,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,291.24,3,0.1,67.42,Retail,David,PayPal,174.744,97.08
CA-2025-100117,2025-11-29,2025-12-03,SB-18120,Sophia Brown,Consumer,USA,Henderson,Kentucky,South,TEC-LA-10000221,Technology,Laptops,Laptop,1104.43,7,0.0,167.35,Online,Charlie,PayPal,662.658,157.7757142857143
CA-2025-100118,2025-08-09,2025-08-13,LM-15800,Linda Moore,Home Office,USA,Austin,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4832.86,8,0.0,1646.11,Retail,David,Credit Card,2899.716,604.1075
CA-2025-100119,2025-11-17,2025-11-20,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,TEC-PH-10002275,Technology,Phones,IP Phone,291.85,2,0.0,121.81,Retail,Bob,PayPal,175.11,145.925
CA-2025-100120,2025-04-09,2025-04-12,SO-20335,Sean O'Donnell,Consumer,USA,Phoenix,Arizona,West,TEC-PR-10002311,Technology,Printers,Laser Printer,995.37,2,0.2,145.49,Retail,Alice,Bank Transfer,597.222,497.685
CA-2025-100121,2025-02-22,2025-02-25,SB-18120,Sophia Brown,Consumer,USA,Henderson,Kentucky,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,673.53,4,0.3,216.16,Online,Eve,PayPal,404.118,168.3825
CA-2025-100122,2026-01-12,2026-01-13,AA-10480,Andrew Allen,Home Office,USA,Austin,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,825.66,1,0.1,363.18,Online,Bob,Credit Card,495.396,825.66
CA-2025-100123,2025-10-07,2025-10-10,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,FUR-DE-10004567,Furniture,Desks,Office Desk,2049.16,3,0.2,872.21,Online,David,Bank Transfer,1229.496,683.0533333333333
CA-2025-100124,2025-02-01,2025-02-02,RT-17090,Robert Taylor,Corporate,USA,Austin,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3521.96,8,0.15,1200.73,Online,Eve,Credit Card,2113.176,440.245
CA-2025-100125,2025-11-29,2025-12-04,SB-18120,Sophia Brown,Consumer,USA,Los Angeles,California,West,FUR-DE-10004567,Furniture,Desks,Office Desk,3402.33,3,0.0,728.48,Retail,David,Bank Transfer,2041.398,1134.11
CA-2025-100126,2025-10-06,2025-10-10,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-PH-10002275,Technology,Phones,IP Phone,2919.13,7,0.0,960.95,Retail,Charlie,PayPal,1751.478,417.0185714285714
CA-2025-100127,2025-04-24,2025-04-27,SB-18120,Sophia Brown,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-PR-10002311,Technology,Printers,Laser Printer,310.69,5,0.2,32.76,Online,Eve,Bank Transfer,186.414,62.138
CA-2025-100128,2025-02-26,2025-02-27,BH-11710,Brosina Hoffman,Consumer,USA,Miami,Florida,South,FUR-DE-10004567,Furniture,Desks,Office Desk,2206.38,5,0.0,986.9,Online,Bob,Credit Card,1323.828,441.276
CA-2025-100129,2026-03-17,2026-03-19,SO-20335,Sean O'Donnell,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,704.35,6,0.0,209.42,Online,David,Credit Card,422.61,117.39166666666668
CA-2025-100130,2026-04-16,2026-04-17,EH-13945,Emily Harper,Corporate,USA,Philadelphia,Pennsylvania,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,2471.71,7,0.2,1094.23,Retail,David,Credit Card,1483.026,353.1014285714286
CA-2025-100131,2025-11-29,2025-12-01,SB-18120,Sophia Brown,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1321.4,2,0.0,482.1,Retail,Eve,PayPal,792.84,660.7
CA-2025-100132,2026-02-15,2026-02-20,DV-13045,Darrin Van Huff,Corporate,USA,Boston,Massachusetts,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2025.09,4,0.0,857.15,Retail,David,PayPal,1215.054,506.2725
CA-2025-100133,2025-04-27,2025-05-02,RT-17090,Robert Taylor,Corporate,USA,Austin,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1086.12,3,0.0,391.45,Online,Charlie,PayPal,651.6719999999999,362.04
CA-2025-100134,2025-06-27,2025-07-02,SO-20335,Sean O'Donnell,Consumer,USA,Seattle,Washington,West,TEC-PR-10002311,Technology,Printers,Laser Printer,3927.22,8,0.3,696.35,Retail,Eve,Bank Transfer,2356.332,490.9025
CA-2025-100135,2025-11-27,2025-11-30,SO-20335,Sean O'Donnell,Consumer,USA,New York,New York,East,TEC-PH-10002275,Technology,Phones,IP Phone,6845.5,8,0.1,1663.48,Retail,Eve,PayPal,4107.3,855.6875
CA-2025-100136,2025-12-27,2026-01-01,DV-13045,Darrin Van Huff,Corporate,USA,Henderson,Kentucky,South,TEC-PH-10002275,Technology,Phones,IP Phone,85.29,1,0.1,36.09,Retail,Alice,PayPal,51.174,85.29
CA-2025-100137,2025-04-03,2025-04-08,SB-18120,Sophia Brown,Consumer,USA,Boston,Massachusetts,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,646.1,1,0.05,218.04,Online,Alice,PayPal,387.66,646.1
CA-2025-100138,2026-05-03,2026-05-08,SO-20335,Sean O'Donnell,Consumer,USA,Denver,Colorado,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,8842.53,6,0.0,2417.62,Online,Eve,Bank Transfer,5305.518,1473.755
CA-2025-100139,2025-06-26,2025-06-27,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,TEC-LA-10000221,Technology,Laptops,Laptop,1490.96,3,0.1,468.76,Retail,Charlie,Bank Transfer,894.576,496.9866666666667
CA-2025-100140,2025-12-13,2025-12-18,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1346.18,2,0.2,471.9,Online,Bob,PayPal,807.708,673.09
CA-2025-100141,2025-06-03,2025-06-06,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,1414.97,7,0.0,483.42,Online,David,PayPal,848.982,202.13857142857145
CA-2025-100142,2026-01-21,2026-01-24,SO-20335,Sean O'Donnell,Consumer,USA,Denver,Colorado,West,TEC-LA-10000221,Technology,Laptops,Laptop,200.68,6,0.1,77.64,Retail,Bob,Credit Card,120.408,33.446666666666665
CA-2025-100143,2025-08-08,2025-08-11,LM-15800,Linda Moore,Home Office,USA,Dallas,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,374.93,3,0.0,102.1,Retail,Eve,PayPal,224.958,124.97666666666667
CA-2025-100144,2026-06-24,2026-06-25,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,755.25,3,0.0,149.23,Online,Bob,Credit Card,453.15,251.75
CA-2025-100145,2025-02-14,2025-02-18,EH-13945,Emily Harper,Corporate,USA,Austin,Texas,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,3958.72,5,0.3,1406.11,Online,Bob,Bank Transfer,2375.232,791.7439999999999
CA-2025-100146,2026-04-26,2026-04-28,EH-13945,Emily Harper,Corporate,USA,Boston,Massachusetts,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,4252.25,7,0.2,475.43,Online,Alice,Credit Card,2551.35,607.4642857142857
CA-2025-100147,2025-07-24,2025-07-29,SO-20335,Sean O'Donnell,Consumer,USA,Miami,Florida,South,TEC-PR-10002311,Technology,Printers,Laser Printer,10499.47,8,0.0,2110.49,Online,David,PayPal,6299.682,1312.43375
CA-2025-100148,2026-06-13,2026-06-14,AA-10480,Andrew Allen,Home Office,USA,Seattle,Washington,West,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,10871.25,8,0.0,1729.98,Online,Alice,Bank Transfer,6522.75,1358.90625
CA-2025-100149,2025-04-04,2025-04-06,LM-15800,Linda Moore,Home Office,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,510.61,1,0.15,187.64,Online,David,PayPal,306.366,510.61
CA-2025-100150,2025-03-25,2025-03-28,BH-11710,Brosina Hoffman,Consumer,USA,Phoenix,Arizona,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,7134.94,6,0.0,3115.07,Retail,Eve,PayPal,4280.964,1189.1566666666663
CA-2025-100151,2026-04-29,2026-05-01,LM-15800,Linda Moore,Home Office,USA,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,72.8,2,0.05,11.49,Online,Eve,Bank Transfer,43.68,36.4
CA-2025-100152,2026-06-25,2026-06-29,DV-13045,Darrin Van Huff,Corporate,USA,Miami,Florida,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,129.83,2,0.2,29.39,Online,David,PayPal,77.89800000000001,64.915
CA-2025-100153,2026-04-14,2026-04-15,DV-13045,Darrin Van Huff,Corporate,USA,Philadelphia,Pennsylvania,East,TEC-LA-10000221,Technology,Laptops,Laptop,904.03,1,0.05,179.46,Online,Eve,PayPal,542.418,904.03
CA-2025-100154,2025-10-26,2025-10-30,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2023.68,7,0.0,539.88,Retail,Eve,Credit Card,1214.208,289.09714285714284
CA-2025-100155,2026-01-05,2026-01-06,RT-17090,Robert Taylor,Corporate,USA,Denver,Colorado,West,TEC-PH-10002275,Technology,Phones,IP Phone,813.58,1,0.15,293.88,Online,David,Credit Card,488.148,813.58
CA-2025-100156,2025-01-17,2025-01-20,DV-13045,Darrin Van Huff,Corporate,USA,Miami,Florida,South,TEC-PR-10002311,Technology,Printers,Laser Printer,1971.21,2,0.15,795.0,Online,David,Bank Transfer,1182.726,985.605
CA-2025-100157,2025-12-27,2026-01-01,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,TEC-PH-10002275,Technology,Phones,IP Phone,7610.29,8,0.0,3256.56,Retail,Alice,Bank Transfer,4566.174,951.28625
CA-2025-100158,2026-04-14,2026-04-15,AA-10480,Andrew Allen,Home Office,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,432.21,1,0.1,116.53,Retail,Eve,Credit Card,259.326,432.21
CA-2025-100159,2026-04-30,2026-05-03,CG-12520,Claire Gute,Consumer,USA,Austin,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1105.03,1,0.15,391.59,Retail,Bob,PayPal,663.0179999999999,1105.03
CA-2025-100160,2026-01-12,2026-01-16,JM-14520,James Miller,Consumer,USA,Boston,Massachusetts,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1573.62,3,0.3,382.16,Online,David,Bank Transfer,944.172,524.54
CA-2025-100161,2025-10-01,2025-10-02,JM-14520,James Miller,Consumer,USA,Denver,Colorado,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2098.03,3,0.15,868.77,Online,Bob,Bank Transfer,1258.818,699.3433333333334
CA-2025-100162,2025-12-02,2025-12-05,AA-10480,Andrew Allen,Home Office,USA,Philadelphia,Pennsylvania,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,2646.26,3,0.15,776.69,Retail,Bob,PayPal,1587.756,882.0866666666667
CA-2025-100163,2025-12-28,2026-01-02,JM-14520,James Miller,Consumer,USA,Atlanta,Georgia,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1616.1,2,0.2,521.74,Online,Charlie,Bank Transfer,969.66,808.05
CA-2025-100164,2025-06-13,2025-06-14,SO-20335,Sean O'Donnell,Consumer,USA,New York,New York,East,FUR-DE-10004567,Furniture,Desks,Office Desk,614.78,2,0.15,198.73,Retail,David,Bank Transfer,368.868,307.39
CA-2025-100165,2025-02-03,2025-02-08,SO-20335,Sean O'Donnell,Consumer,USA,Boston,Massachusetts,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,9175.97,8,0.0,2428.78,Retail,Alice,Bank Transfer,5505.581999999999,1146.99625
CA-2025-100166,2026-02-12,2026-02-15,AA-10480,Andrew Allen,Home Office,USA,Dallas,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1808.58,3,0.2,235.59,Retail,Charlie,PayPal,1085.148,602.86
CA-2025-100167,2025-05-01,2025-05-04,AA-10480,Andrew Allen,Home Office,USA,New York,New York,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,3654.11,5,0.3,1350.69,Retail,Bob,Credit Card,2192.466,730.822
CA-2025-100168,2025-03-17,2025-03-21,SO-20335,Sean O'Donnell,Consumer,USA,New York,New York,East,TEC-PR-10002311,Technology,Printers,Laser Printer,6030.49,6,0.0,1552.86,Retail,Eve,Bank Transfer,3618.294,1005.0816666666666
CA-2025-100169,2025-10-25,2025-10-28,SO-20335,Sean O'Donnell,Consumer,USA,Austin,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,725.15,4,0.05,125.29,Retail,Charlie,Bank Transfer,435.09,181.2875
CA-2025-100170,2025-08-31,2025-09-04,CG-12520,Claire Gute,Consumer,USA,Atlanta,Georgia,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,4238.61,6,0.0,999.54,Retail,Bob,Bank Transfer,2543.166,706.435
CA-2025-100171,2025-03-30,2025-03-31,AA-10480,Andrew Allen,Home Office,USA,Philadelphia,Pennsylvania,East,TEC-PH-10002275,Technology,Phones,IP Phone,8092.39,7,0.0,3286.61,Online,Alice,PayPal,4855.434,1156.0557142857144
CA-2025-100172,2025-11-21,2025-11-22,LM-15800,Linda Moore,Home Office,USA,Philadelphia,Pennsylvania,East,TEC-LA-10000221,Technology,Laptops,Laptop,1207.31,6,0.0,218.86,Retail,Charlie,Credit Card,724.386,201.21833333333333
CA-2025-100173,2025-05-13,2025-05-17,RT-17090,Robert Taylor,Corporate,USA,Los Angeles,California,West,TEC-LA-10000221,Technology,Laptops,Laptop,1389.44,3,0.0,468.34,Online,Charlie,PayPal,833.664,463.1466666666667
CA-2025-100174,2025-08-19,2025-08-22,RT-17090,Robert Taylor,Corporate,USA,Miami,Florida,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,3442.45,4,0.1,1398.29,Retail,Charlie,Bank Transfer,2065.47,860.6125
CA-2025-100175,2025-11-07,2025-11-12,RT-17090,Robert Taylor,Corporate,USA,Seattle,Washington,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,675.98,3,0.15,104.85,Online,David,PayPal,405.588,225.32666666666668
CA-2025-100176,2025-02-12,2025-02-13,DV-13045,Darrin Van Huff,Corporate,USA,Phoenix,Arizona,West,TEC-PR-10002311,Technology,Printers,Laser Printer,3688.86,4,0.2,861.95,Online,Charlie,Credit Card,2213.316,922.215
CA-2025-100177,2025-02-01,2025-02-05,RT-17090,Robert Taylor,Corporate,USA,Atlanta,Georgia,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,2399.16,8,0.2,829.86,Retail,David,Credit Card,1439.496,299.895
CA-2025-100178,2025-03-16,2025-03-17,SO-20335,Sean O'Donnell,Consumer,USA,Boston,Massachusetts,East,TEC-PH-10002275,Technology,Phones,IP Phone,2511.95,8,0.0,855.56,Retail,Eve,Credit Card,1507.1699999999998,313.99375
CA-2025-100179,2025-11-23,2025-11-26,JM-14520,James Miller,Consumer,USA,Austin,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,679.68,2,0.3,198.26,Retail,Eve,Bank Transfer,407.808,339.84
CA-2025-100180,2025-05-25,2025-05-26,CG-12520,Claire Gute,Consumer,USA,Henderson,Kentucky,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2659.46,7,0.0,439.56,Retail,Eve,Credit Card,1595.676,379.92285714285714
CA-2025-100181,2025-11-17,2025-11-19,SO-20335,Sean O'Donnell,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-PH-10002275,Technology,Phones,IP Phone,7391.01,8,0.3,3123.12,Retail,Bob,Credit Card,4434.606,923.87625
CA-2025-100182,2026-06-02,2026-06-06,BH-11710,Brosina Hoffman,Consumer,USA,Chicago,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,59.71,1,0.3,-115.19,Online,David,Credit Card,35.826,59.71
CA-2025-100183,2026-04-27,2026-04-30,RT-17090,Robert Taylor,Corporate,USA,Los Angeles,California,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3378.39,3,0.15,617.06,Online,Charlie,Credit Card,2027.034,1126.13
CA-2025-100184,2026-01-10,2026-01-11,JM-14520,James Miller,Consumer,USA,Seattle,Washington,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,418.47,5,0.3,19.99,Retail,Bob,Credit Card,251.082,83.694
CA-2025-100185,2025-05-02,2025-05-04,DV-13045,Darrin Van Huff,Corporate,USA,Boston,Massachusetts,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,6468.92,6,0.05,1546.96,Retail,Eve,Credit Card,3881.352,1078.1533333333334
CA-2025-100186,2026-02-16,2026-02-21,CG-12520,Claire Gute,Consumer,USA,Los Angeles,California,West,FUR-DE-10004567,Furniture,Desks,Office Desk,5073.22,6,0.3,1882.38,Retail,David,PayPal,3043.932,845.5366666666667
CA-2025-100187,2025-05-24,2025-05-27,SB-18120,Sophia Brown,Consumer,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3131.27,5,0.3,573.36,Online,Eve,Bank Transfer,1878.762,626.254
CA-2025-100188,2025-01-18,2025-01-21,EH-13945,Emily Harper,Corporate,USA,Denver,Colorado,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,5985.82,5,0.0,1443.07,Retail,Eve,Credit Card,3591.492,1197.164
CA-2025-100189,2025-09-29,2025-10-04,SB-18120,Sophia Brown,Consumer,USA,Chicago,Illinois,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1690.0,8,0.2,673.09,Online,Eve,PayPal,1014.0,211.25
CA-2025-100190,2025-09-06,2025-09-07,SB-18120,Sophia Brown,Consumer,USA,Seattle,Washington,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,3819.21,8,0.0,1166.63,Online,Bob,Bank Transfer,2291.526,477.40125
CA-2025-100191,2025-07-28,2025-08-01,RT-17090,Robert Taylor,Corporate,USA,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1996.24,3,0.15,200.94,Online,Alice,Credit Card,1197.744,665.4133333333333
CA-2025-100192,2026-05-05,2026-05-10,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,4449.31,6,0.1,1052.14,Retail,Charlie,PayPal,2669.586,741.5516666666667
CA-2025-100193,2025-07-16,2025-07-18,AA-10480,Andrew Allen,Home Office,USA,Miami,Florida,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,3711.06,5,0.3,1192.84,Retail,Charlie,PayPal,2226.636,742.212
CA-2025-100194,2025-10-08,2025-10-11,DV-13045,Darrin Van Huff,Corporate,USA,Boston,Massachusetts,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1195.49,3,0.1,138.25,Retail,Charlie,PayPal,717.294,398.4966666666666
CA-2025-100195,2025-03-22,2025-03-25,LM-15800,Linda Moore,Home Office,USA,Atlanta,Georgia,South,TEC-PH-10002275,Technology,Phones,IP Phone,1119.89,4,0.1,138.24,Retail,Alice,PayPal,671.9340000000001,279.9725
CA-2025-100196,2025-10-06,2025-10-08,DV-13045,Darrin Van Huff,Corporate,USA,Dallas,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,3842.15,4,0.0,1594.23,Retail,David,Bank Transfer,2305.29,960.5375
CA-2025-100197,2025-12-05,2025-12-09,DV-13045,Darrin Van Huff,Corporate,USA,Dallas,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,1294.21,3,0.3,320.19,Online,David,Credit Card,776.526,431.40333333333336
CA-2025-100198,2025-10-22,2025-10-25,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,TEC-PR-10002311,Technology,Printers,Laser Printer,3229.51,4,0.0,421.03,Online,Bob,Credit Card,1937.706,807.3775
CA-2025-100199,2025-06-29,2025-07-03,SO-20335,Sean O'Donnell,Consumer,USA,Denver,Colorado,West,TEC-PH-10002275,Technology,Phones,IP Phone,3794.98,3,0.1,543.21,Online,Alice,Credit Card,2276.988,1264.993333333333
CA-2025-100200,2025-01-10,2025-01-13,SB-18120,Sophia Brown,Consumer,USA,Phoenix,Arizona,West,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,8309.05,8,0.3,1115.51,Retail,Charlie,PayPal,4985.429999999999,1038.63125
CA-2025-100201,2026-06-01,2026-06-05,AA-10480,Andrew Allen,Home Office,USA,Dallas,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2968.29,3,0.1,589.18,Retail,Bob,Credit Card,1780.974,989.43
CA-2025-100202,2025-01-15,2025-01-18,AA-10480,Andrew Allen,Home Office,USA,Dallas,Texas,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,7391.18,7,0.15,3101.65,Online,Bob,Bank Transfer,4434.708,1055.8828571428571
CA-2025-100203,2025-04-08,2025-04-10,SO-20335,Sean O'Donnell,Consumer,USA,Boston,Massachusetts,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,378.64,1,0.05,111.18,Retail,Alice,PayPal,227.184,378.64
CA-2025-100204,2025-10-01,2025-10-04,AA-10480,Andrew Allen,Home Office,USA,Phoenix,Arizona,West,TEC-PR-10002311,Technology,Printers,Laser Printer,6253.35,6,0.0,1352.44,Online,Alice,Credit Card,3752.01,1042.225
CA-2025-100205,2026-04-22,2026-04-25,SO-20335,Sean O'Donnell,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-LA-10000221,Technology,Laptops,Laptop,4673.4,5,0.1,1501.84,Online,David,Credit Card,2804.0399999999995,934.68
CA-2025-100206,2025-08-15,2025-08-17,SO-20335,Sean O'Donnell,Consumer,USA,New York,New York,East,TEC-PH-10002275,Technology,Phones,IP Phone,2644.36,6,0.3,364.76,Online,David,Bank Transfer,1586.616,440.7266666666667
CA-2025-100207,2025-08-12,2025-08-14,SB-18120,Sophia Brown,Consumer,USA,Denver,Colorado,West,TEC-LA-10000221,Technology,Laptops,Laptop,758.24,6,0.0,324.82,Online,Bob,Credit Card,454.944,126.37333333333332
CA-2025-100208,2026-06-02,2026-06-04,SB-18120,Sophia Brown,Consumer,USA,Dallas,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1392.3,8,0.05,277.18,Retail,David,Credit Card,835.38,174.0375
CA-2025-100209,2026-05-16,2026-05-17,RT-17090,Robert Taylor,Corporate,USA,New York,New York,East,TEC-PH-10002275,Technology,Phones,IP Phone,1626.95,3,0.3,318.37,Retail,Charlie,Credit Card,976.17,542.3166666666667
CA-2025-100210,2025-11-12,2025-11-13,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,131.72,2,0.15,26.98,Retail,Alice,Credit Card,79.032,65.86
CA-2025-100211,2025-03-03,2025-03-04,LM-15800,Linda Moore,Home Office,USA,Phoenix,Arizona,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,2773.84,3,0.2,884.68,Online,Charlie,PayPal,1664.304,924.6133333333332
CA-2025-100212,2026-01-27,2026-01-31,JM-14520,James Miller,Consumer,USA,New York,New York,East,TEC-PR-10002311,Technology,Printers,Laser Printer,2508.6,3,0.15,1024.71,Online,Eve,Bank Transfer,1505.16,836.1999999999999
CA-2025-100213,2026-02-07,2026-02-12,SO-20335,Sean O'Donnell,Consumer,USA,Dallas,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,2799.5,5,0.2,738.57,Retail,Eve,PayPal,1679.7,559.9
